id_transacao,id_cliente,data_transacao,valor_transacao,categoria_transacao,metodo_pagamento
1106,435,2023-02-16 01:00:00,56.75,Entretenimento,Cartão de Crédito
1107,447,2023-02-16 02:00:00,184.68,Saúde,Cartão de Crédito
1108,994,2023-02-16 03:00:00,956.34,Entretenimento,Dinheiro
1109,308,2023-02-16 04:00:00,79.7,Educação,Cartão de Crédito
1110,249,2023-02-16 05:00:00,361.38,Alimentação,Cartão de Crédito
1111,166,2023-02-16 06:00:00,508.15,Saúde,Cartão de Crédito
1112,481,2023-02-16 07:00:00,498.35,Alimentação,Dinheiro
1113,984,2023-02-16 08:00:00,13.92,Entretenimento,Transferência Bancária
1114,335,2023-02-16 09:00:00,506.15,Transporte,Dinheiro
1115,542,2023-02-16 10:00:00,389.93,Alimentação,Dinheiro
1116,759,2023-02-16 11:00:00,972.36,Alimentação,Dinheiro
1117,106,2023-02-16 12:00:00,167.57,Transporte,Transferência Bancária
1118,563,2023-02-16 13:00:00,360.61,Alimentação,Cartão de Crédito
1119,81,2023-02-16 14:00:00,425.29,Alimentação,Cartão de Crédito
1120,133,2023-02-16 15:00:00,396.79,Transporte,Transferência Bancária
1121,797,2023-02-16 16:00:00,669.17,Transporte,Transferência Bancária
1122,900,2023-02-16 17:00:00,223.36,Entretenimento,Cartão de Débito
1123,138,2023-02-16 18:00:00,228.86,Entretenimento,Cartão de Crédito
1124,184,2023-02-16 19:00:00,731.92,Alimentação,Dinheiro
1125,401,2023-02-16 20:00:00,505.29,Saúde,Dinheiro
1126,330,2023-02-16 21:00:00,421.0,Entretenimento,Cartão de Crédito
1127,785,2023-02-16 22:00:00,177.51,Entretenimento,Transferência Bancária
1128,508,2023-02-16 23:00:00,195.65,Saúde,Cartão de Débito
1129,852,2023-02-17 00:00:00,20.45,Saúde,Dinheiro
1130,984,2023-02-17 01:00:00,100.51,Transporte,Cartão de Débito
1131,69,2023-02-17 02:00:00,561.27,Entretenimento,Dinheiro
1132,546,2023-02-17 03:00:00,892.95,Educação,Dinheiro
1133,774,2023-02-17 04:00:00,294.29,Educação,Cartão de Crédito
1134,53,2023-02-17 05:00:00,334.47,Alimentação,Dinheiro
1135,450,2023-02-17 06:00:00,124.45,Entretenimento,Cartão de Débito
1136,205,2023-02-17 07:00:00,394.74,Educação,Cartão de Débito
1137,126,2023-02-17 08:00:00,46.85,Entretenimento,Cartão de Crédito
1138,747,2023-02-17 09:00:00,918.42,Entretenimento,Dinheiro
1139,43,2023-02-17 10:00:00,676.38,Educação,Cartão de Débito
1140,752,2023-02-17 11:00:00,990.84,Entretenimento,Transferência Bancária
1141,971,2023-02-17 12:00:00,883.99,Saúde,Cartão de Crédito
1142,883,2023-02-17 13:00:00,478.26,Alimentação,Transferência Bancária
1143,111,2023-02-17 14:00:00,524.49,Transporte,Cartão de Débito
1144,761,2023-02-17 15:00:00,198.67,Educação,Transferência Bancária
1145,663,2023-02-17 16:00:00,467.42,Transporte,Cartão de Crédito
1146,183,2023-02-17 17:00:00,904.0,Alimentação,Transferência Bancária
1147,848,2023-02-17 18:00:00,60.34,Saúde,Cartão de Débito
1148,95,2023-02-17 19:00:00,864.92,Saúde,Transferência Bancária
1149,971,2023-02-17 20:00:00,347.54,Saúde,Transferência Bancária
1150,374,2023-02-17 21:00:00,900.52,Saúde,Transferência Bancária
1151,912,2023-02-17 22:00:00,941.47,Educação,Dinheiro
1152,520,2023-02-17 23:00:00,674.16,Educação,Cartão de Débito
1153,900,2023-02-18 00:00:00,667.78,Entretenimento,Transferência Bancária
1154,360,2023-02-18 01:00:00,458.23,Entretenimento,Cartão de Débito
1155,900,2023-02-18 02:00:00,837.18,Alimentação,Transferência Bancária
1156,696,2023-02-18 03:00:00,962.0,Entretenimento,Cartão de Crédito
1157,281,2023-02-18 04:00:00,777.33,Alimentação,Cartão de Crédito
1158,195,2023-02-18 05:00:00,625.72,Alimentação,Cartão de Crédito
1159,864,2023-02-18 06:00:00,610.72,Alimentação,Transferência Bancária
1160,195,2023-02-18 07:00:00,850.98,Saúde,Cartão de Débito
1161,667,2023-02-18 08:00:00,545.79,Transporte,Cartão de Crédito
1162,93,2023-02-18 09:00:00,805.82,Transporte,Dinheiro
1163,672,2023-02-18 10:00:00,513.8,Educação,Cartão de Crédito
1164,946,2023-02-18 11:00:00,71.82,Alimentação,Cartão de Crédito
1165,61,2023-02-18 12:00:00,390.11,Saúde,Dinheiro
1166,634,2023-02-18 13:00:00,450.0,Entretenimento,Cartão de Crédito
1167,51,2023-02-18 14:00:00,150.2,Entretenimento,Transferência Bancária
1168,403,2023-02-18 15:00:00,111.47,Educação,Transferência Bancária
1169,789,2023-02-18 16:00:00,540.11,Educação,Cartão de Crédito
1170,5,2023-02-18 17:00:00,94.29,Alimentação,Cartão de Débito
1171,466,2023-02-18 18:00:00,309.92,Alimentação,Cartão de Débito
1172,604,2023-02-18 19:00:00,747.15,Entretenimento,Cartão de Crédito
1173,682,2023-02-18 20:00:00,964.79,Entretenimento,Dinheiro
1174,829,2023-02-18 21:00:00,720.69,Entretenimento,Transferência Bancária
1175,534,2023-02-18 22:00:00,992.7,Entretenimento,Transferência Bancária
1176,405,2023-02-18 23:00:00,701.35,Transporte,Transferência Bancária
1177,838,2023-02-19 00:00:00,300.86,Alimentação,Cartão de Crédito
1178,513,2023-02-19 01:00:00,675.33,Alimentação,Transferência Bancária
1179,645,2023-02-19 02:00:00,705.14,Entretenimento,Cartão de Crédito
1180,233,2023-02-19 03:00:00,378.01,Saúde,Cartão de Crédito
1181,524,2023-02-19 04:00:00,27.54,Entretenimento,Cartão de Débito
1182,346,2023-02-19 05:00:00,706.17,Educação,Dinheiro
1183,46,2023-02-19 06:00:00,31.48,Saúde,Dinheiro
1184,546,2023-02-19 07:00:00,634.88,Educação,Dinheiro
1185,945,2023-02-19 08:00:00,171.98,Saúde,Transferência Bancária
1186,78,2023-02-19 09:00:00,569.95,Educação,Cartão de Débito
1187,730,2023-02-19 10:00:00,508.87,Entretenimento,Cartão de Débito
1188,813,2023-02-19 11:00:00,23.38,Entretenimento,Cartão de Crédito
1189,923,2023-02-19 12:00:00,369.24,Saúde,Cartão de Débito
1190,73,2023-02-19 13:00:00,605.08,Educação,Cartão de Crédito
1191,794,2023-02-19 14:00:00,850.12,Transporte,Cartão de Débito
1192,249,2023-02-19 15:00:00,889.76,Saúde,Cartão de Crédito
1193,47,2023-02-19 16:00:00,489.01,Saúde,Transferência Bancária
1194,121,2023-02-19 17:00:00,731.14,Alimentação,Cartão de Débito
1195,214,2023-02-19 18:00:00,323.29,Saúde,Dinheiro
1196,239,2023-02-19 19:00:00,348.76,Transporte,Cartão de Crédito
1197,56,2023-02-19 20:00:00,202.52,Entretenimento,Cartão de Débito
1198,350,2023-02-19 21:00:00,566.33,Educação,Cartão de Débito
1199,107,2023-02-19 22:00:00,321.42,Alimentação,Cartão de Crédito
1200,831,2023-02-19 23:00:00,93.53,Educação,Cartão de Débito
1201,48,2023-02-20 00:00:00,688.16,Entretenimento,Dinheiro
1202,573,2023-02-20 01:00:00,710.68,Saúde,Cartão de Crédito
1203,337,2023-02-20 02:00:00,366.39,Transporte,Cartão de Crédito
1204,26,2023-02-20 03:00:00,85.96,Alimentação,Cartão de Crédito
1205,804,2023-02-20 04:00:00,432.03,Transporte,Cartão de Crédito
1206,257,2023-02-20 05:00:00,447.91,Transporte,Cartão de Crédito
1207,8,2023-02-20 06:00:00,671.98,Transporte,Dinheiro
1208,625,2023-02-20 07:00:00,322.26,Transporte,Cartão de Crédito
1209,867,2023-02-20 08:00:00,685.77,Entretenimento,Dinheiro
1210,253,2023-02-20 09:00:00,872.77,Transporte,Dinheiro
1211,692,2023-02-20 10:00:00,245.11,Transporte,Dinheiro
1212,719,2023-02-20 11:00:00,979.13,Entretenimento,Cartão de Crédito
1213,303,2023-02-20 12:00:00,392.5,Educação,Dinheiro
1214,639,2023-02-20 13:00:00,274.59,Entretenimento,Cartão de Crédito
1215,56,2023-02-20 14:00:00,427.3,Saúde,Dinheiro
1216,726,2023-02-20 15:00:00,103.45,Entretenimento,Cartão de Crédito
1217,526,2023-02-20 16:00:00,134.45,Educação,Cartão de Débito
1218,474,2023-02-20 17:00:00,420.29,Saúde,Cartão de Débito
1219,28,2023-02-20 18:00:00,764.82,Saúde,Dinheiro
1220,983,2023-02-20 19:00:00,901.31,Alimentação,Transferência Bancária
1221,78,2023-02-20 20:00:00,668.17,Transporte,Transferência Bancária
1222,216,2023-02-20 21:00:00,114.17,Saúde,Cartão de Débito
1223,386,2023-02-20 22:00:00,675.3,Saúde,Dinheiro
1224,365,2023-02-20 23:00:00,639.07,Educação,Dinheiro
1225,666,2023-02-21 00:00:00,807.71,Saúde,Dinheiro
1226,526,2023-02-21 01:00:00,827.0,Educação,Transferência Bancária
1227,699,2023-02-21 02:00:00,869.52,Transporte,Cartão de Débito
1228,312,2023-02-21 03:00:00,419.99,Alimentação,Dinheiro
1229,883,2023-02-21 04:00:00,700.89,Alimentação,Cartão de Débito
1230,7,2023-02-21 05:00:00,275.57,Transporte,Cartão de Débito
1231,3,2023-02-21 06:00:00,999.34,Transporte,Cartão de Crédito
1232,623,2023-02-21 07:00:00,183.58,Entretenimento,Transferência Bancária
1233,919,2023-02-21 08:00:00,20.01,Saúde,Cartão de Débito
1234,750,2023-02-21 09:00:00,157.32,Saúde,Cartão de Crédito
1235,363,2023-02-21 10:00:00,778.11,Saúde,Transferência Bancária
1236,751,2023-02-21 11:00:00,452.32,Educação,Dinheiro
1237,508,2023-02-21 12:00:00,453.03,Entretenimento,Dinheiro
1238,274,2023-02-21 13:00:00,955.47,Saúde,Cartão de Crédito
1239,506,2023-02-21 14:00:00,920.44,Educação,Dinheiro
1240,806,2023-02-21 15:00:00,318.08,Educação,Cartão de Crédito
1241,739,2023-02-21 16:00:00,216.97,Alimentação,Cartão de Crédito
1242,883,2023-02-21 17:00:00,850.0,Educação,Dinheiro
1243,15,2023-02-21 18:00:00,906.96,Transporte,Transferência Bancária
1244,192,2023-02-21 19:00:00,546.18,Educação,Cartão de Crédito
1245,985,2023-02-21 20:00:00,633.13,Transporte,Transferência Bancária
1246,631,2023-02-21 21:00:00,264.35,Transporte,Transferência Bancária
1247,485,2023-02-21 22:00:00,802.79,Alimentação,Cartão de Crédito
1248,28,2023-02-21 23:00:00,635.8,Alimentação,Transferência Bancária
1249,714,2023-02-22 00:00:00,508.48,Educação,Cartão de Crédito
1250,39,2023-02-22 01:00:00,69.51,Alimentação,Dinheiro
1251,953,2023-02-22 02:00:00,916.78,Alimentação,Dinheiro
1252,273,2023-02-22 03:00:00,619.3,Saúde,Dinheiro
1253,231,2023-02-22 04:00:00,200.76,Educação,Dinheiro
1254,86,2023-02-22 05:00:00,610.32,Educação,Dinheiro
1255,474,2023-02-22 06:00:00,680.69,Educação,Transferência Bancária
1256,126,2023-02-22 07:00:00,530.51,Alimentação,Transferência Bancária
1257,812,2023-02-22 08:00:00,720.92,Alimentação,Transferência Bancária
1258,537,2023-02-22 09:00:00,585.64,Transporte,Cartão de Débito
1259,145,2023-02-22 10:00:00,948.29,Entretenimento,Cartão de Débito
1260,525,2023-02-22 11:00:00,63.16,Entretenimento,Cartão de Crédito
1261,212,2023-02-22 12:00:00,115.18,Entretenimento,Cartão de Débito
1262,25,2023-02-22 13:00:00,181.93,Saúde,Dinheiro
1263,580,2023-02-22 14:00:00,693.27,Alimentação,Dinheiro
1264,394,2023-02-22 15:00:00,649.14,Transporte,Dinheiro
1265,67,2023-02-22 16:00:00,893.14,Transporte,Cartão de Crédito
1266,233,2023-02-22 17:00:00,735.55,Entretenimento,Cartão de Crédito
1267,109,2023-02-22 18:00:00,513.27,Saúde,Cartão de Crédito
1268,146,2023-02-22 19:00:00,991.91,Saúde,Cartão de Crédito
1269,111,2023-02-22 20:00:00,273.45,Entretenimento,Transferência Bancária
1270,228,2023-02-22 21:00:00,834.86,Entretenimento,Cartão de Crédito
1271,111,2023-02-22 22:00:00,432.52,Alimentação,Cartão de Crédito
1272,470,2023-02-22 23:00:00,652.25,Saúde,Cartão de Débito
1273,34,2023-02-23 00:00:00,730.0,Transporte,Transferência Bancária
1274,623,2023-02-23 01:00:00,637.42,Entretenimento,Dinheiro
1275,776,2023-02-23 02:00:00,149.1,Alimentação,Cartão de Débito
1276,936,2023-02-23 03:00:00,448.52,Transporte,Cartão de Crédito
1277,369,2023-02-23 04:00:00,565.82,Saúde,Dinheiro
1278,748,2023-02-23 05:00:00,850.55,Entretenimento,Dinheiro
1279,595,2023-02-23 06:00:00,449.21,Entretenimento,Dinheiro
1280,554,2023-02-23 07:00:00,919.56,Alimentação,Cartão de Débito
1281,425,2023-02-23 08:00:00,445.97,Alimentação,Transferência Bancária
1282,613,2023-02-23 09:00:00,553.29,Saúde,Transferência Bancária
1283,518,2023-02-23 10:00:00,798.32,Entretenimento,Dinheiro
1284,692,2023-02-23 11:00:00,587.24,Alimentação,Cartão de Crédito
1285,282,2023-02-23 12:00:00,960.62,Entretenimento,Transferência Bancária
1286,320,2023-02-23 13:00:00,663.73,Saúde,Transferência Bancária
1287,738,2023-02-23 14:00:00,527.48,Entretenimento,Cartão de Crédito
1288,443,2023-02-23 15:00:00,33.36,Transporte,Cartão de Débito
1289,952,2023-02-23 16:00:00,419.6,Entretenimento,Cartão de Débito
1290,315,2023-02-23 17:00:00,306.26,Educação,Cartão de Crédito
1291,877,2023-02-23 18:00:00,750.62,Educação,Cartão de Débito
1292,966,2023-02-23 19:00:00,216.19,Saúde,Dinheiro
1293,741,2023-02-23 20:00:00,213.17,Saúde,Transferência Bancária
1294,377,2023-02-23 21:00:00,197.62,Saúde,Cartão de Débito
1295,289,2023-02-23 22:00:00,134.36,Transporte,Dinheiro
1296,437,2023-02-23 23:00:00,317.9,Transporte,Dinheiro
1297,662,2023-02-24 00:00:00,887.06,Entretenimento,Dinheiro
1298,277,2023-02-24 01:00:00,777.18,Alimentação,Dinheiro
1299,710,2023-02-24 02:00:00,737.9,Educação,Dinheiro
1300,582,2023-02-24 03:00:00,799.36,Educação,Cartão de Crédito
1301,503,2023-02-24 04:00:00,276.72,Educação,Transferência Bancária
1302,624,2023-02-24 05:00:00,888.57,Entretenimento,Transferência Bancária
1303,516,2023-02-24 06:00:00,145.93,Entretenimento,Cartão de Crédito
1304,350,2023-02-24 07:00:00,342.98,Saúde,Cartão de Crédito
1305,843,2023-02-24 08:00:00,590.88,Alimentação,Dinheiro
1306,446,2023-02-24 09:00:00,111.88,Saúde,Cartão de Débito
1307,830,2023-02-24 10:00:00,732.83,Entretenimento,Transferência Bancária
1308,350,2023-02-24 11:00:00,393.37,Transporte,Cartão de Débito
1309,607,2023-02-24 12:00:00,786.56,Saúde,Transferência Bancária
1310,664,2023-02-24 13:00:00,497.97,Entretenimento,Dinheiro
1311,823,2023-02-24 14:00:00,189.07,Entretenimento,Cartão de Débito
1312,137,2023-02-24 15:00:00,737.41,Transporte,Transferência Bancária
1313,759,2023-02-24 16:00:00,259.62,Transporte,Transferência Bancária
1314,899,2023-02-24 17:00:00,495.9,Transporte,Dinheiro
1315,243,2023-02-24 18:00:00,84.78,Alimentação,Cartão de Débito
1316,543,2023-02-24 19:00:00,621.69,Entretenimento,Dinheiro
1317,40,2023-02-24 20:00:00,669.2,Transporte,Cartão de Débito
1318,229,2023-02-24 21:00:00,384.89,Alimentação,Cartão de Débito
1319,548,2023-02-24 22:00:00,954.88,Educação,Transferência Bancária
1320,920,2023-02-24 23:00:00,875.43,Educação,Cartão de Crédito
1321,223,2023-02-25 00:00:00,710.86,Educação,Cartão de Débito
1322,6,2023-02-25 01:00:00,716.52,Entretenimento,Cartão de Débito
1323,322,2023-02-25 02:00:00,259.88,Alimentação,Dinheiro
1324,468,2023-02-25 03:00:00,660.25,Alimentação,Cartão de Débito
1325,732,2023-02-25 04:00:00,206.22,Educação,Cartão de Débito
1326,75,2023-02-25 05:00:00,152.56,Saúde,Cartão de Débito
1327,4,2023-02-25 06:00:00,999.47,Educação,Cartão de Débito
1328,847,2023-02-25 07:00:00,626.15,Entretenimento,Cartão de Débito
1329,646,2023-02-25 08:00:00,436.68,Educação,Cartão de Crédito
1330,118,2023-02-25 09:00:00,295.28,Educação,Transferência Bancária
1331,881,2023-02-25 10:00:00,607.88,Alimentação,Cartão de Débito
1332,606,2023-02-25 11:00:00,59.1,Educação,Dinheiro
1333,504,2023-02-25 12:00:00,103.73,Transporte,Dinheiro
1334,998,2023-02-25 13:00:00,42.53,Transporte,Cartão de Débito
1335,947,2023-02-25 14:00:00,504.18,Saúde,Cartão de Débito
1336,574,2023-02-25 15:00:00,604.6,Entretenimento,Cartão de Débito
1337,441,2023-02-25 16:00:00,71.85,Entretenimento,Cartão de Crédito
1338,194,2023-02-25 17:00:00,724.01,Alimentação,Transferência Bancária
1339,847,2023-02-25 18:00:00,238.09,Entretenimento,Dinheiro
1340,715,2023-02-25 19:00:00,688.35,Saúde,Cartão de Crédito
1341,392,2023-02-25 20:00:00,982.08,Transporte,Cartão de Crédito
1342,26,2023-02-25 21:00:00,694.19,Alimentação,Cartão de Débito
1343,435,2023-02-25 22:00:00,884.36,Transporte,Transferência Bancária
1344,173,2023-02-25 23:00:00,948.72,Saúde,Cartão de Débito
1345,300,2023-02-26 00:00:00,491.88,Alimentação,Dinheiro
1346,645,2023-02-26 01:00:00,705.3,Educação,Transferência Bancária
1347,326,2023-02-26 02:00:00,853.45,Entretenimento,Cartão de Débito
1348,410,2023-02-26 03:00:00,363.04,Saúde,Dinheiro
1349,118,2023-02-26 04:00:00,268.78,Alimentação,Cartão de Crédito
1350,836,2023-02-26 05:00:00,947.13,Transporte,Dinheiro
1351,787,2023-02-26 06:00:00,729.04,Alimentação,Dinheiro
1352,724,2023-02-26 07:00:00,227.49,Educação,Dinheiro
1353,225,2023-02-26 08:00:00,454.59,Saúde,Transferência Bancária
1354,532,2023-02-26 09:00:00,798.49,Alimentação,Cartão de Crédito
1355,113,2023-02-26 10:00:00,551.59,Saúde,Transferência Bancária
1356,140,2023-02-26 11:00:00,653.45,Saúde,Cartão de Crédito
1357,559,2023-02-26 12:00:00,756.23,Transporte,Cartão de Débito
1358,1,2023-02-26 13:00:00,625.79,Entretenimento,Cartão de Débito
1359,90,2023-02-26 14:00:00,544.68,Educação,Dinheiro
1360,654,2023-02-26 15:00:00,752.12,Alimentação,Dinheiro
1361,320,2023-02-26 16:00:00,730.29,Entretenimento,Transferência Bancária
1362,550,2023-02-26 17:00:00,633.57,Transporte,Cartão de Crédito
1363,805,2023-02-26 18:00:00,366.19,Entretenimento,Cartão de Crédito
1364,894,2023-02-26 19:00:00,411.75,Saúde,Cartão de Crédito
1365,139,2023-02-26 20:00:00,970.73,Saúde,Dinheiro
1366,511,2023-02-26 21:00:00,121.26,Educação,Dinheiro
1367,868,2023-02-26 22:00:00,275.82,Alimentação,Cartão de Crédito
1368,845,2023-02-26 23:00:00,497.48,Alimentação,Dinheiro
1369,259,2023-02-27 00:00:00,838.36,Transporte,Cartão de Crédito
1370,673,2023-02-27 01:00:00,172.04,Educação,Transferência Bancária
1371,902,2023-02-27 02:00:00,284.19,Alimentação,Cartão de Débito
1372,690,2023-02-27 03:00:00,75.14,Saúde,Cartão de Crédito
1373,10,2023-02-27 04:00:00,708.93,Educação,Dinheiro
1374,261,2023-02-27 05:00:00,245.83,Entretenimento,Transferência Bancária
1375,919,2023-02-27 06:00:00,394.79,Educação,Dinheiro
1376,650,2023-02-27 07:00:00,449.26,Educação,Dinheiro
1377,172,2023-02-27 08:00:00,892.4,Alimentação,Dinheiro
1378,898,2023-02-27 09:00:00,417.22,Transporte,Cartão de Crédito
1379,13,2023-02-27 10:00:00,153.77,Transporte,Transferência Bancária
1380,168,2023-02-27 11:00:00,529.07,Alimentação,Cartão de Crédito
1381,642,2023-02-27 12:00:00,963.33,Alimentação,Cartão de Débito
1382,596,2023-02-27 13:00:00,611.61,Alimentação,Cartão de Crédito
1383,321,2023-02-27 14:00:00,983.55,Transporte,Cartão de Débito
1384,319,2023-02-27 15:00:00,842.7,Alimentação,Transferência Bancária
1385,613,2023-02-27 16:00:00,45.61,Entretenimento,Transferência Bancária
1386,329,2023-02-27 17:00:00,661.82,Entretenimento,Cartão de Crédito
1387,785,2023-02-27 18:00:00,293.9,Saúde,Cartão de Crédito
1388,777,2023-02-27 19:00:00,564.02,Entretenimento,Dinheiro
1389,971,2023-02-27 20:00:00,286.55,Educação,Cartão de Débito
1390,911,2023-02-27 21:00:00,355.38,Saúde,Dinheiro
1391,920,2023-02-27 22:00:00,923.94,Entretenimento,Dinheiro
1392,550,2023-02-27 23:00:00,214.58,Educação,Transferência Bancária
1393,419,2023-02-28 00:00:00,875.37,Entretenimento,Cartão de Crédito
1394,606,2023-02-28 01:00:00,40.15,Educação,Transferência Bancária
1395,95,2023-02-28 02:00:00,99.97,Alimentação,Cartão de Crédito
1396,817,2023-02-28 03:00:00,856.13,Educação,Transferência Bancária
1397,581,2023-02-28 04:00:00,634.25,Alimentação,Transferência Bancária
1398,318,2023-02-28 05:00:00,749.76,Educação,Transferência Bancária
1399,956,2023-02-28 06:00:00,217.32,Educação,Cartão de Débito
1400,236,2023-02-28 07:00:00,541.71,Entretenimento,Transferência Bancária
1401,946,2023-02-28 08:00:00,739.85,Educação,Cartão de Débito
1402,334,2023-02-28 09:00:00,631.04,Entretenimento,Transferência Bancária
1403,885,2023-02-28 10:00:00,476.98,Educação,Cartão de Crédito
